url,img_url,title,rating,price,availability,category 
https://books.toscrape.com/../../../arena_587/index.html,https://books.toscrape.com/../../../../media/cache/51/88/518810d182843244a404f2a2a614a93b.jpg,Arena,Four stars,Â£21.36,In stock,Science Fiction
https://books.toscrape.com/../../../foundation-foundation-publication-order-1_375/index.html,https://books.toscrape.com/../../../../media/cache/8b/92/8b9267df86378b6973974ae7e1924ffe.jpg,Foundation (Foundation (Publication Order) #1),One stars,Â£32.42,In stock,Science Fiction
https://books.toscrape.com/../../../the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html,https://books.toscrape.com/../../../../media/cache/b8/b2/b8b2956acc758a381beef87339c0a52f.jpg,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),One stars,Â£10.92,In stock,Science Fiction
https://books.toscrape.com/../../../ready-player-one_209/index.html,https://books.toscrape.com/../../../../media/cache/51/34/513418bd1c6114f3ea1fd703278e20ef.jpg,Ready Player One,Four stars,Â£19.07,In stock,Science Fiction
https://books.toscrape.com/../../../life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html,https://books.toscrape.com/../../../../media/cache/ef/8b/ef8bc5adcd3bea8e8ba97be76d07a32a.jpg,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",Two stars,Â£33.26,In stock,Science Fiction
https://books.toscrape.com/../../../dune-dune-1_151/index.html,https://books.toscrape.com/../../../../media/cache/7a/bc/7abccb865ecf9b0f676800b10c71cfd6.jpg,Dune (Dune #1),One stars,Â£54.86,In stock,Science Fiction
https://books.toscrape.com/../../../do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html,https://books.toscrape.com/../../../../media/cache/fa/65/fa653fbe3a4c69227c9b79d471cee576.jpg,Do Androids Dream of Electric Sheep? (Blade Runner #1),One stars,Â£51.48,In stock,Science Fiction
https://books.toscrape.com/../../../three-wishes-river-of-time-california-1_89/index.html,https://books.toscrape.com/../../../../media/cache/c7/21/c721943edf481cad5ab32505e2ad3865.jpg,Three Wishes (River of Time: California #1),Two stars,Â£44.18,In stock,Science Fiction
https://books.toscrape.com/../../../the-last-girl-the-dominion-trilogy-1_70/index.html,https://books.toscrape.com/../../../../media/cache/da/47/da4746e620f8ccd7cf20628d1a5e535a.jpg,The Last Girl (The Dominion Trilogy #1),Two stars,Â£36.26,In stock,Science Fiction
https://books.toscrape.com/../../../having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html,https://books.toscrape.com/../../../../media/cache/f4/83/f4835e9f3fdd8b8107bbb39a391654f0.jpg,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),Four stars,Â£34.96,In stock,Science Fiction
https://books.toscrape.com/../../../the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html,https://books.toscrape.com/../../../../media/cache/61/2c/612caeb0b2acb35c100629f0f52a40d7.jpg,The Book of Basketball: The NBA According to The Sports Guy,Five stars,Â£44.84,In stock,Sports and Games
https://books.toscrape.com/../../../friday-night-lights-a-town-a-team-and-a-dream_158/index.html,https://books.toscrape.com/../../../../media/cache/7d/cf/7dcf6c3b419bf7e7e3b3b8162b177869.jpg,"Friday Night Lights: A Town, a Team, and a Dream",Three stars,Â£51.22,In stock,Sports and Games
https://books.toscrape.com/../../../sugar-rush-offensive-line-2_108/index.html,https://books.toscrape.com/../../../../media/cache/c3/a9/c3a90a5baa833a37c29c4b03a444737c.jpg,Sugar Rush (Offensive Line #2),One stars,Â£24.42,In stock,Sports and Games
https://books.toscrape.com/../../../settling-the-score-the-summer-games-1_50/index.html,https://books.toscrape.com/../../../../media/cache/9b/4e/9b4ece2ab5a6335c8594c878e2f22df1.jpg,Settling the Score (The Summer Games #1),Two stars,Â£44.91,In stock,Sports and Games
https://books.toscrape.com/../../../icing-aces-hockey-2_25/index.html,https://books.toscrape.com/../../../../media/cache/8d/1e/8d1e285bf672b2ea66879490cc5f6904.jpg,Icing (Aces Hockey #2),Four stars,Â£40.44,In stock,Sports and Games
https://books.toscrape.com/../../../the-torch-is-passed-a-harding-family-story_945/index.html,https://books.toscrape.com/../../../../media/cache/33/e5/33e507172541628acfd421503196b578.jpg,The Torch Is Passed: A Harding Family Story,One stars,Â£19.09,In stock,Add a comment
https://books.toscrape.com/../../../the-mindfulness-and-acceptance-workbook-for-anxiety-a-guide-to-breaking-free-from-anxiety-phobias-and-worry-using-acceptance-and-commitment-therapy_937/index.html,https://books.toscrape.com/../../../../media/cache/f8/6d/f86d08178e3788563ac17be5aefd29f0.jpg,"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",Four stars,Â£23.89,In stock,Add a comment
https://books.toscrape.com/../../../the-art-forger_930/index.html,https://books.toscrape.com/../../../../media/cache/70/fa/70fa6c0437d9c97dbeada6bd32bf9d2c.jpg,The Art Forger,Three stars,Â£40.76,In stock,Add a comment
https://books.toscrape.com/../../../on-a-midnight-clear_912/index.html,https://books.toscrape.com/../../../../media/cache/a1/14/a114d70e7babf110ba42a389078e9a45.jpg,On a Midnight Clear,Three stars,Â£14.07,In stock,Add a comment
https://books.toscrape.com/../../../judo-seven-steps-to-black-belt-an-introductory-guide-for-beginners_903/index.html,https://books.toscrape.com/../../../../media/cache/5f/52/5f52b1bc6d45daab2e330c744feb0359.jpg,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),Two stars,Â£53.90,In stock,Add a comment
https://books.toscrape.com/../../../shobu-samurai-project-aryoku-3_830/index.html,https://books.toscrape.com/../../../../media/cache/ae/0c/ae0ccc307568b6d7699786411f3cbcc4.jpg,"Shobu Samurai, Project Aryoku (#3)",Three stars,Â£29.06,In stock,Add a comment
https://books.toscrape.com/../../../modern-romance_820/index.html,https://books.toscrape.com/../../../../media/cache/28/78/2878538a1039d9c4649110499a1393fb.jpg,Modern Romance,Five stars,Â£28.26,In stock,Add a comment
https://books.toscrape.com/../../../the-white-queen-the-cousins-war-1_768/index.html,https://books.toscrape.com/../../../../media/cache/72/d8/72d861617b6d3aababe6e61e8d3c1056.jpg,The White Queen (The Cousins' War #1),Five stars,Â£25.91,In stock,Add a comment
https://books.toscrape.com/../../../the-song-of-achilles_762/index.html,https://books.toscrape.com/../../../../media/cache/66/f7/66f79b76d6c6b64fcc8110515c454e09.jpg,The Song of Achilles,Five stars,Â£37.40,In stock,Add a comment
https://books.toscrape.com/../../../the-immortal-life-of-henrietta-lacks_753/index.html,https://books.toscrape.com/../../../../media/cache/94/ac/94ac87da7b40853013093f08356efa3b.jpg,The Immortal Life of Henrietta Lacks,Two stars,Â£40.67,In stock,Add a comment
https://books.toscrape.com/../../../the-dovekeepers_748/index.html,https://books.toscrape.com/../../../../media/cache/8f/3f/8f3f4d67e30a8129577ccc4664998345.jpg,The Dovekeepers,One stars,Â£48.78,In stock,Add a comment
https://books.toscrape.com/../../../more-than-music-chasing-the-dream-1_716/index.html,https://books.toscrape.com/../../../../media/cache/3f/e7/3fe7073a5caac81929524d2d9488f928.jpg,More Than Music (Chasing the Dream #1),Two stars,Â£37.61,In stock,Add a comment
https://books.toscrape.com/../../../code-name-verity-code-name-verity-1_680/index.html,https://books.toscrape.com/../../../../media/cache/f5/58/f55886d1bf600529a35e1bd932c78ca0.jpg,Code Name Verity (Code Name Verity #1),Four stars,Â£22.13,In stock,Add a comment
https://books.toscrape.com/../../../cell_674/index.html,https://books.toscrape.com/../../../../media/cache/0b/97/0b97282ed82b771ed328e05386a84adb.jpg,Cell,Four stars,Â£20.29,In stock,Add a comment
https://books.toscrape.com/../../../angels-walking-angels-walking-1_662/index.html,https://books.toscrape.com/../../../../media/cache/50/0e/500eeb810e940424827580574e46852c.jpg,Angels Walking (Angels Walking #1),Two stars,Â£34.20,In stock,Add a comment
https://books.toscrape.com/../../../a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html,https://books.toscrape.com/../../../../media/cache/9b/20/9b2076ce7414103a093ce2459d089969.jpg,"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",Two stars,Â£56.48,In stock,Add a comment
https://books.toscrape.com/../../../a-peoples-history-of-the-united-states_654/index.html,https://books.toscrape.com/../../../../media/cache/75/20/75200336c141156746000f7055df344a.jpg,A People's History of the United States,Two stars,Â£40.79,In stock,Add a comment
https://books.toscrape.com/../../../a-brush-of-wings-angels-walking-3_651/index.html,https://books.toscrape.com/../../../../media/cache/4d/16/4d163d43cb4aa624e599330a39abace5.jpg,A Brush of Wings (Angels Walking #3),One stars,Â£55.51,In stock,Add a comment
https://books.toscrape.com/../../../rook_647/index.html,https://books.toscrape.com/../../../../media/cache/55/33/5533595a623c3bb947c4a5171fc2df08.jpg,Rook,Four stars,Â£37.86,In stock,Add a comment
https://books.toscrape.com/../../../the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html,https://books.toscrape.com/../../../../media/cache/97/3a/973a2c3462a18fc90d3b9662d959df37.jpg,The Midnight Watch: A Novel of the Titanic and the Californian,One stars,Â£26.20,In stock,Add a comment
https://books.toscrape.com/../../../the-gray-rhino-how-to-recognize-and-act-on-the-obvious-dangers-we-ignore_638/index.html,https://books.toscrape.com/../../../../media/cache/9f/25/9f255826f354776dda9afbd5576a7add.jpg,The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,Four stars,Â£59.15,In stock,Add a comment
https://books.toscrape.com/../../../the-children_633/index.html,https://books.toscrape.com/../../../../media/cache/d8/03/d803ab341d3020a3bb280d6135e4ae65.jpg,The Children,Three stars,Â£11.88,In stock,Add a comment
https://books.toscrape.com/../../../one-with-you-crossfire-5_626/index.html,https://books.toscrape.com/../../../../media/cache/b8/29/b829181ae95c8f020c1ad3273192de30.jpg,One with You (Crossfire #5),Four stars,Â£15.71,In stock,Add a comment
https://books.toscrape.com/../../../without-shame_580/index.html,https://books.toscrape.com/../../../../media/cache/90/86/9086ca3d1d5c4059beb7dcf762926e1e.jpg,Without Shame,Five stars,Â£48.27,In stock,Add a comment
https://books.toscrape.com/../../../watchmen_579/index.html,https://books.toscrape.com/../../../../media/cache/0b/43/0b43137f35134bf211608d1e7197b086.jpg,Watchmen,Four stars,Â£58.05,In stock,Add a comment
https://books.toscrape.com/../../../a-heros-curse-the-unseen-chronicles-1_557/index.html,https://books.toscrape.com/../../../../media/cache/95/68/95685fabe00befa6dc91277cde703b55.jpg,A Hero's Curse (The Unseen Chronicles #1),Three stars,Â£50.49,In stock,Add a comment
https://books.toscrape.com/../../../23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html,https://books.toscrape.com/../../../../media/cache/29/3e/293e31894cd2c5bf2aff452b8c818b66.jpg,23 Degrees South: A Tropical Tale of Changing Whether...,Two stars,Â£35.79,In stock,Add a comment
https://books.toscrape.com/../../../the-glass-castle_496/index.html,https://books.toscrape.com/../../../../media/cache/e0/e9/e0e97d416322d9728df7d9e589d6a998.jpg,The Glass Castle,One stars,Â£16.24,In stock,Add a comment
https://books.toscrape.com/../../../the-drowning-girls_494/index.html,https://books.toscrape.com/../../../../media/cache/f5/d9/f5d90537f3bed5ad7c8971190beb0730.jpg,The Drowning Girls,Three stars,Â£35.67,In stock,Add a comment
https://books.toscrape.com/../../../team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html,https://books.toscrape.com/../../../../media/cache/56/75/567575381760b5c1ec018d10d350fc5f.jpg,Team of Rivals: The Political Genius of Abraham Lincoln,Five stars,Â£20.12,In stock,Add a comment
https://books.toscrape.com/../../../john-adams_472/index.html,https://books.toscrape.com/../../../../media/cache/59/b4/59b4f94b4dc4c7cb844a6f24a5e2a41e.jpg,John Adams,Four stars,Â£57.43,In stock,Add a comment
https://books.toscrape.com/../../../good-in-bed-cannie-shapiro-1_469/index.html,https://books.toscrape.com/../../../../media/cache/1d/f4/1df443b1bd6d7a1d804b4780a666438f.jpg,Good in Bed (Cannie Shapiro #1),Five stars,Â£37.05,In stock,Add a comment
https://books.toscrape.com/../../../the-joy-of-cooking_449/index.html,https://books.toscrape.com/../../../../media/cache/05/8e/058ebff59d12ebe40df1844bedd9366b.jpg,The Joy of Cooking,Four stars,Â£43.27,In stock,Add a comment
https://books.toscrape.com/../../../the-golden-compass-his-dark-materials-1_445/index.html,https://books.toscrape.com/../../../../media/cache/e7/9f/e79f81bfea1cb8b0503db022b64da713.jpg,The Golden Compass (His Dark Materials #1),One stars,Â£18.77,In stock,Add a comment
https://books.toscrape.com/../../../the-god-delusion_444/index.html,https://books.toscrape.com/../../../../media/cache/36/64/36643d44134c8a227988927013805e61.jpg,The God Delusion,Three stars,Â£46.85,In stock,Add a comment
https://books.toscrape.com/../../../pride-and-prejudice_437/index.html,https://books.toscrape.com/../../../../media/cache/c8/09/c80991f861675b6e75dc7f2f6a50e5a0.jpg,Pride and Prejudice,Four stars,Â£19.27,In stock,Add a comment
https://books.toscrape.com/../../../mere-christianity_435/index.html,https://books.toscrape.com/../../../../media/cache/d2/90/d29093abd0b9d5258e2e08b731778158.jpg,Mere Christianity,Three stars,Â£48.51,In stock,Add a comment
https://books.toscrape.com/../../../fun-home-a-family-tragicomic_428/index.html,https://books.toscrape.com/../../../../media/cache/54/ae/54ae8233e8422676c241d1cea0b67f1d.jpg,Fun Home: A Family Tragicomic,Four stars,Â£56.59,In stock,Add a comment
https://books.toscrape.com/../../../the-raven-king-the-raven-cycle-4_412/index.html,https://books.toscrape.com/../../../../media/cache/da/54/da54d953f00d1e465f31f865df3d0f3f.jpg,The Raven King (The Raven Cycle #4),Two stars,Â£30.57,In stock,Add a comment
https://books.toscrape.com/../../../find-her-detective-dd-warren-8_373/index.html,https://books.toscrape.com/../../../../media/cache/f6/f2/f6f2094e8a318093fa53784df2bfeab8.jpg,Find Her (Detective D.D. Warren #8),One stars,Â£22.37,In stock,Add a comment
https://books.toscrape.com/../../../unicorn-tracks_951/index.html,https://books.toscrape.com/../../../../media/cache/76/8e/768ea5924ac1ef6297c2be9959c796c2.jpg,Unicorn Tracks,Three stars,Â£18.78,In stock,Fantasy
https://books.toscrape.com/../../../saga-volume-6-saga-collected-editions-6_924/index.html,https://books.toscrape.com/../../../../media/cache/43/ae/43aee83ebb31e2122a7215e413770e5c.jpg,"Saga, Volume 6 (Saga (Collected Editions) #6)",Three stars,Â£25.02,In stock,Fantasy
https://books.toscrape.com/../../../princess-between-worlds-wide-awake-princess-5_919/index.html,https://books.toscrape.com/../../../../media/cache/b7/e8/b7e84b78be3d9bb79b71156a5e5d4e42.jpg,Princess Between Worlds (Wide-Awake Princess #5),Five stars,Â£13.34,In stock,Fantasy
https://books.toscrape.com/../../../masks-and-shadows_909/index.html,https://books.toscrape.com/../../../../media/cache/ff/e8/ffe81bf98f8386ef29e193abfb6f9c1e.jpg,Masks and Shadows,Two stars,Â£56.40,In stock,Fantasy
https://books.toscrape.com/../../../crown-of-midnight-throne-of-glass-2_888/index.html,https://books.toscrape.com/../../../../media/cache/66/25/6625e3bbb050de3e42a0c302c0d69f1f.jpg,Crown of Midnight (Throne of Glass #2),Three stars,Â£43.29,In stock,Fantasy
https://books.toscrape.com/../../../avatar-the-last-airbender-smoke-and-shadow-part-3-smoke-and-shadow-3_881/index.html,https://books.toscrape.com/../../../../media/cache/06/18/061811c5845d0e13bc04b2a755f0830f.jpg,"Avatar: The Last Airbender: Smoke and Shadow, Part 3 (Smoke and Shadow #3)",Two stars,Â£28.09,In stock,Fantasy
https://books.toscrape.com/../../../a-court-of-thorns-and-roses-a-court-of-thorns-and-roses-1_874/index.html,https://books.toscrape.com/../../../../media/cache/c0/88/c08816960890396213a423941af65b8f.jpg,A Court of Thorns and Roses (A Court of Thorns and Roses #1),One stars,Â£52.37,In stock,Fantasy
https://books.toscrape.com/../../../throne-of-glass-throne-of-glass-1_868/index.html,https://books.toscrape.com/../../../../media/cache/32/d6/32d6aa560e8ddf2a4da1526b95d4c7ab.jpg,Throne of Glass (Throne of Glass #1),Three stars,Â£35.07,In stock,Fantasy
https://books.toscrape.com/../../../the-glittering-court-the-glittering-court-1_845/index.html,https://books.toscrape.com/../../../../media/cache/3e/0b/3e0b16851bec08b6cbf78d5f64af9114.jpg,The Glittering Court (The Glittering Court #1),One stars,Â£44.28,In stock,Fantasy
https://books.toscrape.com/../../../hollow-city-miss-peregrines-peculiar-children-2_813/index.html,https://books.toscrape.com/../../../../media/cache/e2/60/e260b008b7ea7970562295b7bc64b0cb.jpg,Hollow City (Miss Peregrineâs Peculiar Children #2),One stars,Â£42.98,In stock,Fantasy
https://books.toscrape.com/../../../the-star-touched-queen_764/index.html,https://books.toscrape.com/../../../../media/cache/53/5e/535e2be0b423797c2cdc7d98882c820a.jpg,The Star-Touched Queen,Five stars,Â£46.02,In stock,Fantasy
https://books.toscrape.com/../../../the-hidden-oracle-the-trials-of-apollo-1_752/index.html,https://books.toscrape.com/../../../../media/cache/b4/67/b467a4f01ca6ae8464b9425a156c7c32.jpg,The Hidden Oracle (The Trials of Apollo #1),Two stars,Â£52.26,In stock,Fantasy
https://books.toscrape.com/../../../the-bane-chronicles-the-bane-chronicles-1-11_746/index.html,https://books.toscrape.com/../../../../media/cache/9a/33/9a333c4a06ce187c5c9d2f5969ddcac2.jpg,The Bane Chronicles (The Bane Chronicles #1-11),Four stars,Â£44.73,In stock,Fantasy
https://books.toscrape.com/../../../island-of-dragons-unwanteds-7_705/index.html,https://books.toscrape.com/../../../../media/cache/75/b9/75b99691594fde72ccb1831624cfeff6.jpg,Island of Dragons (Unwanteds #7),One stars,Â£29.65,In stock,Fantasy
https://books.toscrape.com/../../../demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685/index.html,https://books.toscrape.com/../../../../media/cache/8f/80/8f8074d9f035c2a0ef8595ad89f7bcc8.jpg,Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),Five stars,Â£37.51,In stock,Fantasy
https://books.toscrape.com/../../../city-of-glass-the-mortal-instruments-3_678/index.html,https://books.toscrape.com/../../../../media/cache/00/08/0008e65aa431ed3625ad3a4352f8e90d.jpg,City of Glass (The Mortal Instruments #3),Four stars,Â£56.02,In stock,Fantasy
https://books.toscrape.com/../../../searching-for-meaning-in-gailana_648/index.html,https://books.toscrape.com/../../../../media/cache/3b/04/3b045fe0394dc192950a0ec9e3812fe4.jpg,Searching for Meaning in Gailana,One stars,Â£38.73,In stock,Fantasy
https://books.toscrape.com/../../../the-star-touched-queen_642/index.html,https://books.toscrape.com/../../../../media/cache/d3/0d/d30dd8b6be6f9fcfd17178e8083238b6.jpg,The Star-Touched Queen,Five stars,Â£32.30,In stock,Fantasy
https://books.toscrape.com/../../../a-shard-of-ice-the-black-symphony-saga-1_558/index.html,https://books.toscrape.com/../../../../media/cache/27/64/27649cb5da52970f4bb2fc5234a48578.jpg,A Shard of Ice (The Black Symphony Saga #1),Three stars,Â£56.63,In stock,Fantasy
https://books.toscrape.com/../../../kings-folly-the-kinsman-chronicles-1_473/index.html,https://books.toscrape.com/../../../../media/cache/3e/2d/3e2d526ee062008ab1cbf54f90a5abb2.jpg,King's Folly (The Kinsman Chronicles #1),Five stars,Â£39.61,In stock,Fantasy
https://books.toscrape.com/../../../every-heart-a-doorway-every-heart-a-doorway-1_465/index.html,https://books.toscrape.com/../../../../media/cache/50/d4/50d41a24990208deb72c9802a6c1e540.jpg,Every Heart a Doorway (Every Heart A Doorway #1),Five stars,Â£12.16,In stock,Fantasy
https://books.toscrape.com/../../../a-gathering-of-shadows-shades-of-magic-2_456/index.html,https://books.toscrape.com/../../../../media/cache/48/b2/48b20fcc9ab722729de2c4da3d4de26e.jpg,A Gathering of Shadows (Shades of Magic #2),Four stars,Â£44.81,In stock,Fantasy
https://books.toscrape.com/../../../the-raven-boys-the-raven-cycle-1_411/index.html,https://books.toscrape.com/../../../../media/cache/3c/a4/3ca4889e4bb7f9a1cc1d7a1c920e9d42.jpg,The Raven Boys (The Raven Cycle #1),Four stars,Â£57.74,In stock,Fantasy
https://books.toscrape.com/../../../the-false-prince-the-ascendance-trilogy-1_402/index.html,https://books.toscrape.com/../../../../media/cache/f8/e3/f8e371e2869d13b9d89999f8d5173245.jpg,The False Prince (The Ascendance Trilogy #1),Five stars,Â£56.00,In stock,Fantasy
https://books.toscrape.com/../../../tell-the-wind-and-fire_396/index.html,https://books.toscrape.com/../../../../media/cache/3b/0c/3b0c5f4df26b73659af4e25107499384.jpg,Tell the Wind and Fire,Three stars,Â£45.51,In stock,Fantasy
https://books.toscrape.com/../../../a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html,https://books.toscrape.com/../../../../media/cache/b3/6b/b36b278233baf55ebaad761d8d3d0fec.jpg,A Feast for Crows (A Song of Ice and Fire #4),Four stars,Â£17.21,In stock,Fantasy
https://books.toscrape.com/../../../the-demonists-demonist-1_345/index.html,https://books.toscrape.com/../../../../media/cache/1a/d2/1ad2a260776198051f4d1849be347cc6.jpg,The Demonists (Demonist #1),Two stars,Â£52.11,In stock,Fantasy
https://books.toscrape.com/../../../the-beast-black-dagger-brotherhood-14_342/index.html,https://books.toscrape.com/../../../../media/cache/1b/3f/1b3f5057f9e7f7cb81a8c10b58024145.jpg,The Beast (Black Dagger Brotherhood #14),Five stars,Â£46.08,In stock,Fantasy
https://books.toscrape.com/../../../paper-and-fire-the-great-library-2_339/index.html,https://books.toscrape.com/../../../../media/cache/a7/04/a704d4248b21c0cdd8038c1b8345ed17.jpg,Paper and Fire (The Great Library #2),Five stars,Â£49.45,In stock,Fantasy
https://books.toscrape.com/../../../harry-potter-and-the-order-of-the-phoenix-harry-potter-5_327/index.html,https://books.toscrape.com/../../../../media/cache/96/11/9611147982037cd7d79483452938c10f.jpg,Harry Potter and the Order of the Phoenix (Harry Potter #5),Four stars,Â£31.63,In stock,Fantasy
https://books.toscrape.com/../../../harry-potter-and-the-half-blood-prince-harry-potter-6_326/index.html,https://books.toscrape.com/../../../../media/cache/c8/24/c8248518fb59de3a798a4b5baae949b5.jpg,Harry Potter and the Half-Blood Prince (Harry Potter #6),Five stars,Â£48.75,In stock,Fantasy
https://books.toscrape.com/../../../harry-potter-and-the-chamber-of-secrets-harry-potter-2_325/index.html,https://books.toscrape.com/../../../../media/cache/fc/08/fc08dcfc1ae86bbd5bc0bca74c9b6d3d.jpg,Harry Potter and the Chamber of Secrets (Harry Potter #2),One stars,Â£14.74,In stock,Fantasy
https://books.toscrape.com/../../../the-rose-the-dagger-the-wrath-and-the-dawn-2_278/index.html,https://books.toscrape.com/../../../../media/cache/57/9c/579cd2ca789c8a796a1864d08ee8d686.jpg,The Rose & the Dagger (The Wrath and the Dawn #2),Four stars,Â£58.64,In stock,Fantasy
https://books.toscrape.com/../../../soldier-talon-3_222/index.html,https://books.toscrape.com/../../../../media/cache/7b/96/7b96f6e11b388ee800c7fd17fe479444.jpg,Soldier (Talon #3),Two stars,Â£24.72,In stock,Fantasy
https://books.toscrape.com/../../../midnight-riot-peter-grant-rivers-of-london-books-1_194/index.html,https://books.toscrape.com/../../../../media/cache/e6/57/e6574a313ad7e6adf97a1d71318f9a7f.jpg,Midnight Riot (Peter Grant/ Rivers of London - books #1),Two stars,Â£55.46,In stock,Fantasy
https://books.toscrape.com/../../../heir-to-the-sky_166/index.html,https://books.toscrape.com/../../../../media/cache/6d/b1/6db1568e09d10652593638a5f85e7202.jpg,Heir to the Sky,Four stars,Â£44.07,In stock,Fantasy
https://books.toscrape.com/../../../eragon-the-inheritance-cycle-1_153/index.html,https://books.toscrape.com/../../../../media/cache/2d/62/2d625f26cb3bbeef851221f125b81daf.jpg,Eragon (The Inheritance Cycle #1),Three stars,Â£43.87,In stock,Fantasy
https://books.toscrape.com/../../../darkfever-fever-1_145/index.html,https://books.toscrape.com/../../../../media/cache/af/08/af08d08c90b4df63ca5a2819a754da18.jpg,Darkfever (Fever #1),One stars,Â£56.02,In stock,Fantasy
https://books.toscrape.com/../../../ash_123/index.html,https://books.toscrape.com/../../../../media/cache/d7/f0/d7f00033bda3779b2fd017e32e7c800c.jpg,Ash,Four stars,Â£22.06,In stock,Fantasy
https://books.toscrape.com/../../../a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html,https://books.toscrape.com/../../../../media/cache/39/83/3983449f17095ed15a4878d6bc8114c9.jpg,A Storm of Swords (A Song of Ice and Fire #3),Two stars,Â£31.22,In stock,Fantasy
https://books.toscrape.com/../../../without-borders-wanderlove-1_956/index.html,https://books.toscrape.com/../../../../media/cache/24/e2/24e2f5c9d325c4004d8190c054da86dd.jpg,Without Borders (Wanderlove #1),Two stars,Â£45.07,In stock,New Adult
https://books.toscrape.com/../../../the-mistake-off-campus-2_851/index.html,https://books.toscrape.com/../../../../media/cache/a5/43/a543b100a8c1861c1bf5374ca6b576fe.jpg,The Mistake (Off-Campus #2),Three stars,Â£43.29,In stock,New Adult
https://books.toscrape.com/../../../the-matchmakers-playbook-wingmen-inc-1_850/index.html,https://books.toscrape.com/../../../../media/cache/84/ac/84acb0606c96e55dc729a9d6572a08fb.jpg,The Matchmaker's Playbook (Wingmen Inc. #1),One stars,Â£55.85,In stock,New Adult
https://books.toscrape.com/../../../the-hook-up-game-on-1_68/index.html,https://books.toscrape.com/../../../../media/cache/38/f1/38f1543cd2d51c2728678f5ecc128958.jpg,The Hook Up (Game On #1),Five stars,Â£36.29,In stock,New Adult
https://books.toscrape.com/../../../shameless_52/index.html,https://books.toscrape.com/../../../../media/cache/a2/19/a2198abf12e3287f84997b35f4e1050e.jpg,Shameless,Three stars,Â£58.35,In stock,New Adult
https://books.toscrape.com/../../../off-sides-off-1_38/index.html,https://books.toscrape.com/../../../../media/cache/03/ed/03ed67ea504353b91b035151d8e80db2.jpg,Off Sides (Off #1),Five stars,Â£39.45,In stock,New Adult
https://books.toscrape.com/../../../the-requiem-red_995/index.html,https://books.toscrape.com/../../../../media/cache/68/33/68339b4c9bc034267e1da611ab3b34f8.jpg,The Requiem Red,One stars,Â£22.65,In stock,Young Adult
https://books.toscrape.com/../../../set-me-free_988/index.html,https://books.toscrape.com/../../../../media/cache/5b/88/5b88c52633f53cacf162c15f4f823153.jpg,Set Me Free,Five stars,Â£17.46,In stock,Young Adult
https://books.toscrape.com/../../../the-natural-history-of-us-the-fine-art-of-pretending-2_941/index.html,https://books.toscrape.com/../../../../media/cache/5d/7f/5d7f496cdf5e5962a73ecdcc1505c1d5.jpg,The Natural History of Us (The Fine Art of Pretending #2),Three stars,Â£45.22,In stock,Young Adult
https://books.toscrape.com/../../../obsidian-lux-1_911/index.html,https://books.toscrape.com/../../../../media/cache/fc/72/fc72f158554b4b4164701e1dfa1153c7.jpg,Obsidian (Lux #1),Two stars,Â£14.86,In stock,Young Adult
https://books.toscrape.com/../../../burning_884/index.html,https://books.toscrape.com/../../../../media/cache/26/95/269507c7bb35d2cec9b61a03d1c28e67.jpg,Burning,Three stars,Â£28.81,In stock,Young Adult
https://books.toscrape.com/../../../a-fierce-and-subtle-poison_875/index.html,https://books.toscrape.com/../../../../media/cache/12/f1/12f1963957f27fa83d51f76b183ef490.jpg,A Fierce and Subtle Poison,Four stars,Â£28.13,In stock,Young Adult
https://books.toscrape.com/../../../scarlett-epstein-hates-it-here_828/index.html,https://books.toscrape.com/../../../../media/cache/0f/d3/0fd306891f8fd3196653022fd67d6c87.jpg,Scarlett Epstein Hates It Here,Five stars,Â£43.55,In stock,Young Adult
https://books.toscrape.com/../../../nightingale-sing_823/index.html,https://books.toscrape.com/../../../../media/cache/18/08/18086e581ad354aa65f945c2b5c51350.jpg,"Nightingale, Sing",One stars,Â£38.28,In stock,Young Adult
